player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,stat_type,team_abbr,team_name,team_id,team_nick,team_conf,team_division,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark,team_conference_logo,team_league_logo,team_logo_squared,completions_per_game,attempts_per_game,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,sacks_per_game,sack_yards_per_game,sack_fumbles_per_game,sack_fumbles_lost_per_game,passing_air_yards_per_game,passing_yards_after_catch_per_game,passing_first_downs_per_game,passing_epa_per_game,passing_2pt_conversions_per_game,pacr_per_game,dakota_per_game,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_fumbles_lost_per_game,rushing_first_downs_per_game,rushing_2pt_conversions_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_fumbles_lost_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,receiving_2pt_conversions_per_game,racr_per_game,target_share_per_game,air_yards_share_per_game,wopr_x_per_game,special_teams_tds_per_game,fantasy_points_per_game,fantasy_points_ppr_per_game,tgt_sh_per_game,ay_sh_per_game,wopr_y_per_game,ry_sh_per_game,rtd_sh_per_game,rfd_sh_per_game,rtdfd_sh_per_game,dom_per_game,w8dom_per_game,yptmpa_per_game,ppr_sh_per_game,first_season,years_experience
00-0016683,1999.0,REG,6.0,11.0,165.0,2.0,0.0,3.0,30.0,1.0,1.0,0.0,0.0,4.0,0.1235921123297885,0.0,0.0,0.1317818797487954,2.0,8.0,0.0,0.0,0.0,0.0,-2.5204293562565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.400000000000002,13.400000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07713562053879808,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,5.5,82.5,1.0,0.0,1.5,15.0,0.5,0.5,0.0,0.0,2.0,0.06179605616489425,0.0,0.0,0.0658909398743977,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856781026939904,1999.0,0.0
00-0016683,2001.0,REG,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.940409862436354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004834810636583401,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.940409862436354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004834810636583401,1999.0,2.0
00-0016683,2002.0,REG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.354170317528769,0.0,0.0,0.0,1.0,-9.0,0.0,0.0,0.0,0.0,-2.8827003070618957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,-2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017804518664047152,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6770851587643847,0.0,0.0,0.0,0.5,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,-1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008902259332023576,1999.0,3.0
00-0016689,2002.0,REG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.3128540897741914,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,3.2568007963709533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999999,-0.5999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005093378607809846,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.1564270448870957,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29999999999999993,-0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002546689303904923,2002.0,0.0
00-0016689,2008.0,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-2.7837009683134966,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,3.597431687870994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009342883836810962,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,-1.3918504841567483,0.0,0.0,0.0,0.5,9.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004671441918405481,2002.0,6.0
00-0016838,1999.0,REG,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15371587849222124,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003233830845771144,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15371587849222124,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003233830845771144,1999.0,0.0
00-0016838,2000.0,REG,4.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0001290816580877,0.0,0.0,0.1380537358433377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04447394623299038,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0001290816580877,0.0,0.0,0.1380537358433377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04447394623299038,1999.0,1.0
00-0016838,2001.0,REG,178.0,307.0,2056.0,12.0,11.0,14.0,73.0,5.0,1.0,0.0,0.0,99.0,19.14754434554635,1.0,0.0,0.948340304289453,12.0,33.0,0.0,0.0,0.0,6.0,-1.1906736766977772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.54,111.54,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11997418522103905,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14.833333333333334,25.583333333333332,171.33333333333334,1.0,0.9166666666666666,1.1666666666666667,6.083333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,8.25,1.5956286954621959,0.08333333333333333,0.0,0.07902835869078775,1.0,2.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00999784876841992,1999.0,2.0
00-0016838,2002.0,REG,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19720957704703324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457814661134163,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19720957704703324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457814661134163,1999.0,3.0
00-0016838,2003.0,REG,5.0,12.0,49.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,-11.670080058634735,0.0,0.0,0.04775229770752497,4.0,-6.0,0.0,0.0,0.0,0.0,-5.221283306542318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.64,-4.64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011641910879164993,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,2.4,9.8,0.0,0.6,0.2,1.4,0.0,0.0,0.0,0.0,0.2,-2.334016011726947,0.0,0.0,0.009550459541504994,0.8,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9279999999999999,-0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023283821758329987,1999.0,4.0
00-0016919,2004.0,REG,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.052668904187158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04117996436349238,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.052668904187158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04117996436349238,2004.0,0.0
00-0017121,1999.0,REG,7.0,13.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.56594655563822,0.0,0.0,0.09818583695370653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12,-2.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01317588564325668,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.5,6.5,23.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.28297327781911,0.0,0.0,0.049092918476853264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00658794282162834,1999.0,0.0
00-0017162,2001.0,REG,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.5282423231357103,0.0,0.0,0.0,10.0,83.0,0.0,0.0,0.0,4.0,4.524100550275762,0.0,94.0,145.0,1003.0,4.0,1.0,0.0,0.0,0.0,52.0,27.6728164348019,0.0,0.0,5.199363599063364,0.0,0.0,0.0,132.60000000000002,226.6,16.0,0.31938325991189426,0.0,0.0,0.0,0.30440060698027316,0.25,0.3466666666666667,0.3373493975903614,0.2772003034901366,0.29352048558421856,2.209251101321586,0.18175984599342263,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0625,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,-0.03301514519598189,0.0,0.0,0.0,0.625,5.1875,0.0,0.0,0.0,0.25,0.0,5.875,9.0625,62.6875,0.25,0.0625,0.0,0.0,0.0,3.25,1.7295510271751187,0.0,0.0,0.32496022494146026,0.0,0.0,0.0,8.287500000000001,14.1625,0.01996145374449339,0.0,0.0,0.019025037936267072,0.015625,0.021666666666666667,0.02108433734939759,0.017325018968133536,0.01834503034901366,0.13807819383259912,0.011359990374588914,1999.0,2.0
00-0017200,1999.0,REG,293.0,450.0,3956.0,38.0,11.0,26.0,176.0,6.0,2.0,0.0,0.0,179.0,161.95752189864797,1.0,0.0,2.620202784540598,21.0,89.0,1.0,2.0,2.0,5.0,-4.03286206540896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.14,297.14,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19423200115046216,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19.533333333333335,30.0,263.73333333333335,2.533333333333333,0.7333333333333333,1.7333333333333334,11.733333333333333,0.4,0.13333333333333333,0.0,0.0,11.933333333333334,10.797168126576532,0.06666666666666667,0.0,0.17468018563603988,1.4,5.933333333333334,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.80933333333333,19.80933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012948800076697476,1999.0,0.0
00-0017200,2000.0,REG,232.0,344.0,3383.0,21.0,18.0,20.0,115.0,2.0,0.0,0.0,0.0,150.0,102.27495901887193,1.0,0.0,1.6319340243593776,18.0,17.0,0.0,2.0,1.0,3.0,-14.579333015403174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.02,185.02,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440718879942689,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21.09090909090909,31.272727272727273,307.54545454545456,1.9090909090909092,1.6363636363636365,1.8181818181818181,10.454545454545455,0.18181818181818182,0.0,0.0,0.0,13.636363636363637,9.297723547170175,0.09090909090909091,0.0,0.14835763857812523,1.6363636363636365,1.5454545454545454,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013097444363115355,1999.0,1.0
00-0017200,2001.0,REG,375.0,546.0,4830.0,36.0,22.0,38.0,233.0,7.0,3.0,0.0,0.0,233.0,152.676967651878,1.0,0.0,2.202048260811365,28.0,60.0,0.0,3.0,1.0,3.0,-16.842267540235856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.2,293.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736843352368315,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,23.4375,34.125,301.875,2.25,1.375,2.375,14.5625,0.4375,0.1875,0.0,0.0,14.5625,9.542310478242374,0.0625,0.0,0.1376280163007103,1.75,3.75,0.0,0.1875,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325,18.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010855270952301968,1999.0,2.0
00-0017200,2002.0,REG,144.0,220.0,1431.0,3.0,11.0,21.0,130.0,7.0,2.0,0.0,0.0,66.0,-26.000959560399274,0.0,0.0,0.303408435634659,8.0,33.0,0.0,1.0,0.0,2.0,-14.529584214091301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.540000000000006,46.540000000000006,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07978741642379567,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,20.571428571428573,31.428571428571427,204.42857142857142,0.42857142857142855,1.5714285714285714,3.0,18.571428571428573,1.0,0.2857142857142857,0.0,0.0,9.428571428571429,-3.7144227943427532,0.0,0.0,0.04334406223352272,1.1428571428571428,4.714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6485714285714295,6.6485714285714295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011398202346256523,1999.0,3.0
00-0017200,2003.0,REG,38.0,65.0,365.0,1.0,1.0,6.0,38.0,5.0,3.0,0.0,0.0,15.0,-25.19682104054357,0.0,0.0,0.07264674786340786,1.0,0.0,0.0,1.0,0.0,0.0,-1.6903699728427455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903738439494594,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19.0,32.5,182.5,0.5,0.5,3.0,19.0,2.5,1.5,0.0,0.0,7.5,-12.598410520271784,0.0,0.0,0.03632337393170393,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03451869219747297,1999.0,4.0
00-0017200,2004.0,REG,174.0,277.0,2054.0,6.0,4.0,39.0,196.0,9.0,3.0,0.0,0.0,93.0,6.5120841707889685,0.0,0.0,1.064461988268413,13.0,30.0,1.0,3.0,1.0,5.0,-6.4316307693952695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16,99.16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13647499243028985,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17.4,27.7,205.4,0.6,0.4,3.9,19.6,0.9,0.3,0.0,0.0,9.3,0.6512084170788969,0.0,0.0,0.1064461988268413,1.3,3.0,0.1,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916,9.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013647499243028985,1999.0,5.0
00-0017200,2005.0,REG,242.0,375.0,2713.0,11.0,9.0,23.0,158.0,6.0,5.0,0.0,0.0,134.0,30.815950529531698,1.0,0.0,0.9832103119843243,13.0,28.0,0.0,3.0,0.0,3.0,-0.8405245576286688,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3850777563638985,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,129.32,130.32,10.0,0.0022935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15213280100861526,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,24.2,37.5,271.3,1.1,0.9,2.3,15.8,0.6,0.5,0.0,0.0,13.4,3.08159505295317,0.1,0.0,0.09832103119843243,1.3,2.8,0.0,0.3,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13850777563638986,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,12.931999999999999,13.032,0.00022935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015213280100861527,1999.0,6.0
00-0017200,2006.0,REG,108.0,168.0,1377.0,6.0,5.0,14.0,104.0,6.0,2.0,1288.0,641.0,63.0,10.37292399037455,0.0,6.2679233967884755,0.5675865381877017,13.0,3.0,0.0,3.0,1.0,3.0,-5.1347676932701365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38,63.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358569836234245,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18.0,28.0,229.5,1.0,0.8333333333333334,2.3333333333333335,17.333333333333332,1.0,0.3333333333333333,214.66666666666666,106.83333333333333,10.5,1.7288206650624252,0.0,1.0446538994647458,0.09459775636461694,2.1666666666666665,0.5,0.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.563333333333334,10.563333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022642830603904082,1999.0,7.0
